timestamp,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes,attack,info,label
2025-11-20T09:49:12.836065+00:00,192.168.224.184,67.21.157.169,54818,22,UDP,DENY,439,,,0
2025-11-20T09:49:13.110065+00:00,10.159.54,87.124.189.116,41589,3306,ICMP,DENY,10034,,,0
2025-11-20T09:49:12.500065+00:00,62.76.229.44,52.93.48.231,61157,55232,UDP,ALLOW,726,,,0
2025-11-20T09:49:12.894065+00:00,192.168.213.226,98.82.169.187,59412,443,ICMP,ALLOW,11896,,,0
2025-11-20T09:49:13.317065+00:00,33.216.141.232,59.117.182.146,34559,1433,UDP,DENY,5034,,,0
2025-11-20T09:49:12.682065+00:00,172.16.203.51,129.27.115.209,5925,20600,TCP,ALLOW,8284,,,0
2025-11-20T09:49:12.364065+00:00,14.189.28.243,52.78.5.235,41640,3389,ICMP,ALLOW,5207,,,0
2025-11-20T09:49:22.980065+00:00,192.168.19.29,254.206.22.197,61278,3389,ICMP,DENY,10089,,policy deny,0
2025-11-20T09:49:23.218065+00:00,244.74.179.34,183.168.233.100,64855,61963,UDP,ALLOW,2351,,,0
2025-11-20T09:49:23.211065+00:00,10.236.151,210.14.237.123,4512,3389,ICMP,ALLOW,5759,,,0
2025-11-20T09:49:22.826065+00:00,172.16.106.57,181.23.23.71,3655,48764,ICMP,ALLOW,7044,,,0
2025-11-20T09:49:23.186065+00:00,192.168.217.246,204.178.144.190,54063,53,TCP,ALLOW,4527,,,0
2025-11-20T09:49:23.099065+00:00,10.103.211,252.206.6.231,59839,80,UDP,ALLOW,9326,,,0
2025-11-20T09:49:22.686065+00:00,10.164.39,47.198.239.136,16805,1433,UDP,ALLOW,1614,,,0
2025-11-20T09:49:23.142065+00:00,10.182.201,91.36.28.253,23760,62549,TCP,DENY,7512,,,0
2025-11-20T09:49:23.173065+00:00,192.168.5.51,192.226.115.83,39189,53,TCP,ALLOW,5616,,,0
2025-11-20T09:49:22.337065+00:00,172.16.203.145,102.75.136.75,23614,41698,TCP,ALLOW,6314,,,0
2025-11-20T09:49:23.084065+00:00,94.78.202.65,183.30.149.60,63787,1915,UDP,DENY,2500,,,0
2025-11-20T09:49:22.358065+00:00,62.107.249.187,225.122.125.19,60423,1433,TCP,ALLOW,1760,,,0
2025-11-20T09:49:22.437065+00:00,10.116.24,125.205.93.86,6684,41796,UDP,ALLOW,4712,,,0
2025-11-20T09:49:22.744065+00:00,19.68.88.94,177.106.174.135,19786,80,ICMP,ALLOW,5946,,,0
2025-11-20T09:49:22.501065+00:00,162.73.167.33,147.72.159.244,5560,3389,UDP,ALLOW,5895,,,0
2025-11-20T09:49:22.725065+00:00,200.59.51.240,193.192.178.200,16344,53,ICMP,DENY,5120,,,0
2025-11-20T09:49:23.223065+00:00,79.85.59.118,183.97.58.233,26791,3389,TCP,DENY,10110,,,0
2025-11-20T09:49:23.314065+00:00,172.16.183.193,87.47.41.142,54367,13606,TCP,ALLOW,3350,,,0
2025-11-20T09:49:22.705065+00:00,10.99.170,221.64.107.162,56895,443,TCP,ALLOW,4646,,,0
2025-11-20T09:49:22.681065+00:00,10.94.109,95.133.194.200,63439,22,UDP,DENY,8733,,,0
2025-11-20T09:49:22.671065+00:00,172.16.85.0,77.120.246.85,17421,13284,ICMP,ALLOW,2687,,,0
2025-11-20T09:49:23.271065+00:00,222.244.108.121,175.170.43.212,63957,53,TCP,ALLOW,3123,,,0
2025-11-20T09:49:23.204065+00:00,56.10.144.61,195.212.40.100,58857,443,ICMP,ALLOW,315,,,0
2025-11-20T09:49:22.534065+00:00,94.166.252.138,45.192.104.123,25212,443,UDP,ALLOW,5574,,,0
2025-11-20T09:49:23.165065+00:00,16.102.19.247,235.215.129.56,20404,50027,UDP,ALLOW,5185,,,0
2025-11-20T09:49:23.136065+00:00,172.16.80.163,190.7.12.244,3208,34226,ICMP,ALLOW,10069,,,0
2025-11-20T09:49:22.844065+00:00,22.6.36.31,83.101.3.168,20737,51049,ICMP,ALLOW,2476,,,0
2025-11-20T09:49:22.484065+00:00,55.221.101.155,104.204.134.134,47706,53,ICMP,ALLOW,8714,,,0
2025-11-20T09:49:23.086065+00:00,192.168.199.177,223.142.28.83,61110,43389,ICMP,ALLOW,3992,,,0
2025-11-20T09:49:23.220065+00:00,172.16.64.29,41.71.30.112,60909,3306,UDP,ALLOW,6124,,,0
2025-11-20T09:49:22.722065+00:00,172.16.62.244,197.18.134.202,33906,22,UDP,ALLOW,5493,,,0
2025-11-20T09:49:22.700065+00:00,172.16.114.73,11.116.41.83,38543,3389,UDP,ALLOW,5152,,,0
2025-11-20T09:49:22.861065+00:00,10.224.252,223.107.211.88,8439,8080,ICMP,ALLOW,8906,,,0
2025-11-20T09:49:23.247065+00:00,192.168.123.88,139.243.84.141,19777,3389,TCP,ALLOW,8354,,,0
2025-11-20T09:49:22.463065+00:00,10.96.160,146.252.181.189,5506,3389,UDP,ALLOW,7646,,,0
2025-11-20T09:49:23.168065+00:00,69.9.162.127,49.242.24.52,27421,80,UDP,ALLOW,1914,,,0
2025-11-20T09:49:23.328065+00:00,192.168.203.32,155.171.93.98,6332,3389,ICMP,ALLOW,121,,,0
2025-11-20T09:49:33.191065+00:00,87.52.69.124,253.154.162.245,30139,53,UDP,DENY,10259,,,0
2025-11-20T09:49:32.426065+00:00,10.171.36,111.243.207.122,25383,443,TCP,ALLOW,8670,,,0
2025-11-20T09:49:33.044065+00:00,172.16.3.9,86.168.95.228,56325,23353,UDP,ALLOW,4261,,,0
2025-11-20T09:49:32.724065+00:00,172.16.50.87,238.245.58.218,55900,21142,UDP,ALLOW,5282,,,0
2025-11-20T09:49:32.361065+00:00,129.162.190.231,66.113.224.181,28725,53016,TCP,DENY,11517,,,0
2025-11-20T09:49:33.321065+00:00,246.215.159.12,244.252.90.91,32977,60633,UDP,ALLOW,8725,,,0
2025-11-20T09:49:32.931065+00:00,172.16.73.128,197.213.57.45,23969,64322,UDP,ALLOW,7081,,,0
2025-11-20T09:49:32.686065+00:00,10.34.76,205.195.109.144,51290,26637,TCP,DENY,5344,,,0
2025-11-20T09:49:33.295065+00:00,192.168.176.98,212.118.183.126,13105,8080,UDP,ALLOW,4915,,,0
2025-11-20T09:49:33.270065+00:00,207.91.7.40,203.23.187.204,9800,51245,TCP,DENY,7237,,,0
2025-11-20T09:49:33.095065+00:00,172.16.200.164,186.189.196.118,31395,3306,TCP,ALLOW,2796,,,0
2025-11-20T09:49:32.373065+00:00,192.168.250.87,205.227.120.83,19297,22,ICMP,ALLOW,2935,,,0
2025-11-20T09:49:33.249065+00:00,94.86.26.223,93.100.185.175,36010,3306,ICMP,ALLOW,9484,,,0
2025-11-20T09:49:32.955065+00:00,10.29.242,40.145.161.82,46848,53,ICMP,ALLOW,11750,,,0
2025-11-20T09:49:32.759065+00:00,172.16.232.104,231.23.57.90,30822,53,ICMP,ALLOW,2240,,,0
2025-11-20T09:49:32.505065+00:00,192.168.52.28,94.240.3.245,46351,8080,TCP,DENY,7525,,,0
2025-11-20T09:49:32.865065+00:00,49.252.66.83,57.141.118.118,23231,3389,UDP,ALLOW,8222,,,0
2025-11-20T09:49:33.185065+00:00,172.16.91.206,140.11.93.153,5421,51525,ICMP,ALLOW,8197,,,0
2025-11-20T09:49:33.043065+00:00,35.157.124.43,43.189.246.148,28287,443,UDP,ALLOW,7846,,,0
2025-11-20T09:49:33.034065+00:00,10.180.226,242.148.41.154,26642,1433,ICMP,ALLOW,5781,,,0
2025-11-20T09:49:32.477065+00:00,10.19.73,122.30.242.213,7999,3389,ICMP,ALLOW,11081,,,0
2025-11-20T09:49:32.824065+00:00,172.16.74.202,175.198.188.19,48462,22,TCP,ALLOW,1204,,,0
2025-11-20T09:49:33.122065+00:00,172.16.214.232,230.102.226.129,9344,8080,TCP,ALLOW,639,,,0
2025-11-20T09:49:32.354065+00:00,172.16.111.165,213.153.83.119,47659,26373,TCP,ALLOW,3853,,,0
2025-11-20T09:49:32.894065+00:00,10.80.160,60.216.162.68,60858,53,TCP,ALLOW,965,,,0
2025-11-20T09:49:32.437065+00:00,172.16.215.230,118.131.8.194,44604,3389,ICMP,ALLOW,8939,,,0
2025-11-20T09:49:32.839065+00:00,172.16.249.193,30.75.164.143,7324,22,UDP,ALLOW,10367,,,0
2025-11-20T09:49:32.905065+00:00,38.51.213.254,193.139.68.138,45853,443,ICMP,ALLOW,6196,,,0
2025-11-20T09:49:32.383065+00:00,10.56.188,108.94.149.18,22482,80,ICMP,ALLOW,7166,,,0
2025-11-20T09:49:42.987065+00:00,155.10.231.81,230.35.193.204,47990,3306,UDP,ALLOW,10035,,,0
2025-11-20T09:49:42.634065+00:00,10.113.146,198.153.251.213,33045,3389,TCP,ALLOW,3359,,,0
2025-11-20T09:49:42.459065+00:00,192.168.98.64,165.35.237.30,37939,3389,TCP,ALLOW,192,,,0
2025-11-20T09:49:43.214065+00:00,192.168.218.185,82.247.181.225,35751,80,TCP,ALLOW,5789,,,0
2025-11-20T09:49:42.593065+00:00,10.46.217,59.239.133.17,27161,23633,ICMP,ALLOW,8714,,,0
2025-11-20T09:49:43.176065+00:00,34.131.252.212,242.206.214.8,57539,3306,TCP,ALLOW,3945,,,0
2025-11-20T09:49:42.886065+00:00,10.62.136,137.76.43.136,21062,3389,UDP,ALLOW,3604,,,0
2025-11-20T09:49:42.801065+00:00,166.73.194.89,121.220.247.237,37358,1433,UDP,ALLOW,1514,,,0
2025-11-20T09:49:42.355065+00:00,172.16.7.89,191.2.29.142,61112,443,ICMP,DENY,7773,,policy deny,0
2025-11-20T09:49:43.144065+00:00,10.136.58,42.102.137.83,34229,3306,UDP,ALLOW,6817,,,0
2025-11-20T09:49:42.944065+00:00,192.168.141.57,95.11.63.66,1263,80,ICMP,ALLOW,2156,,,0
2025-11-20T09:49:42.995065+00:00,172.16.149.203,238.254.153.104,52736,47395,ICMP,ALLOW,1015,,,0
2025-11-20T09:49:42.660065+00:00,138.85.118.158,97.127.229.224,32784,443,UDP,ALLOW,1059,,,0
2025-11-20T09:49:42.918065+00:00,10.185.129,107.189.88.106,25355,80,TCP,ALLOW,10774,,,0
2025-11-20T09:49:43.290065+00:00,10.56.217,58.73.198.66,18670,443,TCP,ALLOW,11310,,,0
2025-11-20T09:49:43.064065+00:00,10.242.82,38.66.55.104,42513,443,ICMP,ALLOW,3095,,,0
2025-11-20T09:49:43.216065+00:00,172.16.222.154,193.52.144.33,51143,47341,ICMP,ALLOW,11512,,,0
2025-11-20T09:49:42.636065+00:00,192.168.48.36,39.228.84.202,56154,443,UDP,ALLOW,10043,,,0
2025-11-20T09:49:43.224065+00:00,130.1.53.94,221.247.94.159,64498,443,TCP,ALLOW,6498,,,0
2025-11-20T09:49:42.672065+00:00,192.168.226.23,150.162.76.253,61908,443,TCP,ALLOW,4576,,,0
2025-11-20T09:49:42.407065+00:00,172.16.153.60,33.253.15.102,35961,46575,TCP,ALLOW,3646,,,0
2025-11-20T09:49:43.128065+00:00,192.168.242.152,108.242.69.36,15541,3389,ICMP,ALLOW,8187,,,0
2025-11-20T09:49:43.175065+00:00,10.136.204,149.74.6.130,36253,443,UDP,ALLOW,3768,,,0
2025-11-20T09:49:42.889065+00:00,159.112.108.87,161.20.207.164,60278,22,ICMP,DENY,6516,,,0
2025-11-20T09:49:43.132065+00:00,10.133.25,229.150.107.242,4904,1433,TCP,DENY,10576,,,0
2025-11-20T09:49:42.681065+00:00,10.220.146,241.216.213.36,40160,15617,TCP,ALLOW,10902,,,0
2025-11-20T09:49:42.686065+00:00,207.159.46.212,74.202.153.101,19367,22018,UDP,ALLOW,4666,,,0
2025-11-20T09:49:52.538065+00:00,10.70.129,251.196.26.23,64418,17423,UDP,ALLOW,11174,,,0
2025-11-20T09:49:52.771065+00:00,192.168.42.123,201.123.149.8,56533,8080,TCP,DENY,11375,,,0
2025-11-20T09:49:52.720065+00:00,10.253.0,45.230.254.38,38365,1433,ICMP,ALLOW,10559,,,0
2025-11-20T09:49:52.707065+00:00,192.168.141.91,180.80.6.104,58949,80,ICMP,ALLOW,6425,,,0
2025-11-20T09:49:52.385065+00:00,192.168.179.31,241.187.25.186,6110,47978,ICMP,ALLOW,3984,,,0
2025-11-20T09:49:52.633065+00:00,172.16.197.242,45.126.10.113,4683,65062,UDP,ALLOW,6121,,,0
2025-11-20T09:49:53.025065+00:00,10.59.151,148.81.164.206,48030,80,TCP,ALLOW,7030,,,0
2025-11-20T09:49:52.705065+00:00,192.168.25.133,146.226.254.23,13693,37725,ICMP,ALLOW,4929,,,0
2025-11-20T09:49:52.948065+00:00,13.146.242.87,144.247.92.47,38834,443,ICMP,ALLOW,7204,,,0
2025-11-20T09:49:52.535065+00:00,54.114.25.238,17.49.173.238,29938,80,TCP,ALLOW,156,,,0
2025-11-20T09:49:53.202065+00:00,4.127.161.69,218.43.14.183,13745,39032,TCP,ALLOW,2694,,,0
2025-11-20T09:49:53.215065+00:00,172.16.238.104,29.135.199.196,2127,3306,TCP,ALLOW,5254,,,0
2025-11-20T09:49:52.908065+00:00,172.16.32.201,210.226.176.203,5845,3306,UDP,ALLOW,1204,,,0
2025-11-20T09:49:52.778065+00:00,198.104.188.31,245.140.191.208,43482,8080,UDP,ALLOW,8278,,,0
2025-11-20T09:49:53.021065+00:00,172.16.2.59,179.203.168.135,34821,53,TCP,ALLOW,2271,,,0
2025-11-20T09:49:53.031065+00:00,2.250.7.131,242.109.178.126,13509,443,UDP,ALLOW,9029,,,0
2025-11-20T09:49:52.550065+00:00,21.86.206.223,132.123.17.15,8515,53,UDP,ALLOW,8771,,,0
2025-11-20T09:49:53.130065+00:00,192.168.31.98,9.233.220.165,59030,28416,TCP,ALLOW,10272,,,0
2025-11-20T09:49:53.236065+00:00,172.16.222.199,73.170.12.198,36885,17721,UDP,ALLOW,8847,,,0
2025-11-20T09:49:52.722065+00:00,10.51.2,178.36.65.94,30487,3389,UDP,ALLOW,3419,,,0
2025-11-20T09:49:52.878065+00:00,246.89.94.224,135.73.222.46,7234,22,UDP,DENY,6657,,,0
2025-11-20T09:49:53.177065+00:00,192.168.173.82,113.48.110.66,11724,18014,ICMP,ALLOW,11421,,,0
2025-11-20T09:49:52.707065+00:00,162.101.90.217,50.63.165.109,16765,1433,TCP,ALLOW,10809,,,0
2025-11-20T09:49:52.752065+00:00,172.16.135.186,193.251.155.45,55189,3389,TCP,ALLOW,6226,,,0
2025-11-20T09:49:52.445065+00:00,192.168.66.65,143.245.216.233,1655,8080,TCP,ALLOW,5694,,,0
2025-11-20T09:49:52.879065+00:00,10.162.100,122.164.59.218,55479,53,TCP,DENY,5730,,,0
2025-11-20T09:49:53.119065+00:00,254.171.201.115,199.213.44.53,14736,22,ICMP,ALLOW,6159,,,0
2025-11-20T09:49:53.185065+00:00,172.16.34.101,115.67.172.2,53200,8080,TCP,ALLOW,4864,,,0
2025-11-20T09:49:52.650065+00:00,192.168.90.15,226.122.129.186,43972,3389,ICMP,ALLOW,10453,,,0
2025-11-20T09:49:53.297065+00:00,10.12.182,243.211.26.111,33139,28019,TCP,ALLOW,1553,,,0
2025-11-20T09:49:53.049065+00:00,192.168.87.20,84.5.122.137,23905,24779,UDP,ALLOW,3118,,,0
2025-11-20T09:49:52.996065+00:00,192.168.232.175,217.217.212.22,16654,14925,UDP,ALLOW,8228,,,0
2025-11-20T09:49:53.013065+00:00,10.240.226,157.77.53.205,57470,443,UDP,ALLOW,4270,,,0
2025-11-20T09:49:53.244065+00:00,150.51.197.236,11.111.5.219,50603,3306,UDP,ALLOW,8258,,,0
2025-11-20T09:49:53.334065+00:00,74.160.48.60,204.164.166.116,52799,80,TCP,DENY,4382,,policy deny,0
2025-11-20T09:49:53.079065+00:00,10.106.65,67.101.41.57,21722,46013,ICMP,ALLOW,9468,,,0
2025-11-20T09:49:53.330065+00:00,192.168.79.135,104.87.120.223,6039,80,UDP,DENY,7843,,,0
2025-11-20T09:49:52.632065+00:00,58.189.11.159,137.150.43.137,30271,8316,ICMP,ALLOW,9915,,,0
2025-11-20T09:49:53.090065+00:00,192.168.190.20,226.34.44.138,40523,22,ICMP,ALLOW,6748,,,0
2025-11-20T09:49:52.686065+00:00,71.44.100.32,151.136.254.205,6891,3306,UDP,ALLOW,10054,,,0
2025-11-20T09:50:02.683065+00:00,192.168.221.214,52.178.22.234,22458,80,UDP,ALLOW,6672,,,0
2025-11-20T09:50:02.464065+00:00,172.16.213.73,201.202.122.100,5546,443,UDP,DENY,2676,,,0
2025-11-20T09:50:02.515065+00:00,10.237.29,118.168.148.15,28648,20053,UDP,ALLOW,6237,,,0
2025-11-20T09:50:02.569065+00:00,172.16.132.21,207.92.207.119,8454,4467,UDP,ALLOW,6899,,,0
2025-11-20T09:50:02.931065+00:00,139.91.20.42,194.172.102.253,61162,41976,UDP,ALLOW,294,,,0
2025-11-20T09:50:03.014065+00:00,192.168.24.49,123.47.43.185,58622,8080,ICMP,ALLOW,10767,,,0
2025-11-20T09:50:02.686065+00:00,159.16.103.54,17.219.85.180,25545,443,TCP,DENY,7518,,,0
2025-11-20T09:50:02.721065+00:00,192.168.197.9,94.130.60.234,32992,53,TCP,ALLOW,6555,,,0
2025-11-20T09:50:02.846065+00:00,81.155.18.81,119.197.81.144,23310,8080,UDP,ALLOW,5594,,,0
2025-11-20T09:50:03.007065+00:00,247.34.70.232,113.162.253.240,36288,22,UDP,DENY,9534,,,0
2025-11-20T09:50:02.994065+00:00,172.16.35.134,174.125.223.68,12910,3389,UDP,ALLOW,6139,,,0
2025-11-20T09:50:02.525065+00:00,192.168.63.53,234.57.107.53,61339,8080,TCP,ALLOW,6344,,,0
2025-11-20T09:50:03.311065+00:00,60.188.28.78,239.187.54.11,13028,1433,TCP,ALLOW,3823,,,0
2025-11-20T09:50:03.306065+00:00,10.175.187,115.243.211.158,17023,40997,TCP,ALLOW,8005,,,0
2025-11-20T09:50:02.777065+00:00,192.168.101.82,193.178.35.58,28153,22,UDP,ALLOW,3094,,,0
2025-11-20T09:50:02.687065+00:00,192.168.179.240,170.78.45.104,24337,3306,TCP,ALLOW,8406,,,0
2025-11-20T09:50:02.941065+00:00,10.70.98,158.247.186.111,37294,8080,UDP,ALLOW,1751,,,0
2025-11-20T09:50:03.056065+00:00,192.168.203.116,189.30.115.160,4313,10828,TCP,ALLOW,8393,,,0
2025-11-20T09:50:02.421065+00:00,172.16.15.206,59.83.12.252,37542,53,UDP,DENY,5160,,,0
2025-11-20T09:50:02.561065+00:00,10.51.48,26.148.104.157,39098,58002,ICMP,ALLOW,1257,,,0
2025-11-20T09:50:03.118065+00:00,250.241.116.88,166.42.242.253,32907,53,UDP,ALLOW,4594,,,0
2025-11-20T09:50:02.626065+00:00,172.16.159.221,246.34.98.232,20224,3389,UDP,DENY,9407,,,0
2025-11-20T09:50:02.383065+00:00,238.3.138.28,218.171.160.246,47541,22,ICMP,DENY,7725,,,0
2025-11-20T09:50:03.032065+00:00,192.168.70.230,241.228.218.80,5072,8080,TCP,DENY,7649,,,0
2025-11-20T09:50:02.538065+00:00,172.16.160.90,13.104.226.195,57135,27152,ICMP,ALLOW,8293,,,0
2025-11-20T09:50:03.215065+00:00,77.68.29.170,42.201.226.154,13101,443,UDP,ALLOW,11835,,,0
2025-11-20T09:50:03.195065+00:00,91.53.61.168,225.119.104.106,42204,1433,TCP,DENY,8716,,,0
2025-11-20T09:50:02.870065+00:00,172.16.86.92,65.163.244.78,32885,8080,TCP,ALLOW,978,,,0
2025-11-20T09:50:02.973065+00:00,47.218.23.230,100.117.188.201,47540,443,ICMP,ALLOW,8847,,,0
2025-11-20T09:50:02.537065+00:00,10.129.28,3.16.108.192,29152,23639,TCP,ALLOW,5557,,,0
2025-11-20T09:50:02.364065+00:00,192.168.243.205,31.114.172.252,9866,443,ICMP,DENY,10324,,,0
2025-11-20T09:50:02.445065+00:00,199.232.212.246,91.86.133.251,37559,60606,UDP,ALLOW,3231,,,0
2025-11-20T09:50:12.579065+00:00,172.16.62.44,100.180.127.109,57623,39740,ICMP,DENY,8163,,,0
2025-11-20T09:50:12.745065+00:00,178.154.105.12,210.69.213.208,8856,3306,TCP,ALLOW,568,,,0
2025-11-20T09:50:12.401065+00:00,67.105.201.120,183.2.112.126,12052,3389,UDP,ALLOW,6827,,,0
2025-11-20T09:50:13.234065+00:00,10.162.7,124.178.188.200,41883,3389,UDP,DENY,7251,,,0
2025-11-20T09:50:13.172065+00:00,10.165.137,224.195.9.137,37455,3389,TCP,ALLOW,10856,,,0
2025-11-20T09:50:12.561065+00:00,10.145.99,238.113.74.153,16821,3389,UDP,ALLOW,7424,,,0
2025-11-20T09:50:12.709065+00:00,172.16.126.253,181.140.156.215,52417,8230,TCP,ALLOW,10052,,,0
2025-11-20T09:50:13.039065+00:00,10.193.49,61.21.177.109,34944,3306,TCP,DENY,5818,,,0
2025-11-20T09:50:12.423065+00:00,192.168.167.9,228.95.17.194,37610,22,TCP,ALLOW,3880,,,0
2025-11-20T09:50:13.137065+00:00,192.168.229.82,56.55.66.9,6663,80,TCP,ALLOW,10990,,,0
2025-11-20T09:50:13.286065+00:00,163.210.247.161,120.180.189.202,36857,44985,TCP,DENY,8758,,,0
2025-11-20T09:50:13.169065+00:00,10.211.145,20.35.155.240,24668,46384,UDP,ALLOW,4131,,,0
2025-11-20T09:50:12.937065+00:00,178.41.227.211,238.1.101.135,44166,25219,ICMP,ALLOW,8870,,,0
2025-11-20T09:50:13.220065+00:00,172.16.76.118,39.56.91.88,16801,53,TCP,DENY,10360,,policy deny,0
2025-11-20T09:50:12.556065+00:00,192.168.251.243,58.183.57.150,14115,16897,TCP,ALLOW,5857,,,0
2025-11-20T09:50:13.143065+00:00,126.72.108.139,32.55.131.77,51553,53,ICMP,ALLOW,6747,,,0
2025-11-20T09:50:12.445065+00:00,10.43.103,152.13.153.48,58240,22,UDP,ALLOW,6635,,,0
2025-11-20T09:50:12.361065+00:00,9.38.73.224,119.248.71.157,57753,53,UDP,ALLOW,6221,,,0
2025-11-20T09:50:13.024065+00:00,73.160.178.61,172.33.252.13,48724,80,ICMP,ALLOW,7430,,,0
2025-11-20T09:50:12.463065+00:00,172.16.33.254,201.45.76.15,37199,26185,ICMP,ALLOW,6737,,,0
2025-11-20T09:50:12.970065+00:00,51.107.98.163,91.49.32.17,31484,13415,UDP,ALLOW,7148,,,0
2025-11-20T09:50:12.628065+00:00,190.85.58.198,40.28.169.53,41733,3389,UDP,ALLOW,1735,,,0
2025-11-20T09:50:12.353065+00:00,192.168.68.218,200.183.15.28,33162,3306,ICMP,ALLOW,9015,,,0
2025-11-20T09:50:12.917065+00:00,64.91.72.177,92.147.46.168,10600,1433,ICMP,ALLOW,9396,,,0
2025-11-20T09:50:12.503065+00:00,118.50.89.190,16.38.89.237,31082,22,ICMP,ALLOW,10371,,,0
2025-11-20T09:50:12.456065+00:00,172.16.157.225,223.240.51.129,32425,53,TCP,ALLOW,4120,,,0
2025-11-20T09:50:12.674065+00:00,10.186.114,36.80.103.146,55449,22,TCP,ALLOW,2296,,,0
2025-11-20T09:50:12.409065+00:00,239.15.153.67,61.51.231.72,43509,3389,UDP,DENY,5988,,,0
2025-11-20T09:50:12.581065+00:00,196.23.251.105,81.36.20.208,7703,48246,ICMP,ALLOW,1989,,,0
2025-11-20T09:50:13.252065+00:00,10.105.69,26.236.205.236,40496,443,TCP,ALLOW,6176,,,0
2025-11-20T09:50:12.734065+00:00,10.17.227,101.52.91.219,23480,22,UDP,ALLOW,6695,,,0
2025-11-20T09:50:12.941065+00:00,164.225.18.32,74.84.63.14,6540,38197,ICMP,ALLOW,2180,,,0
2025-11-20T09:50:12.824065+00:00,10.113.204,113.231.55.242,5001,3389,ICMP,ALLOW,657,,,0
2025-11-20T09:50:12.779065+00:00,10.6.236,76.28.249.71,64402,22847,UDP,DENY,3741,,,0
2025-11-20T09:50:13.175065+00:00,10.182.166,154.48.192.196,19433,34106,TCP,ALLOW,11285,,,0
2025-11-20T09:50:13.192065+00:00,192.168.36.97,75.93.129.77,7913,61767,ICMP,ALLOW,40,,,0
2025-11-20T09:50:23.212065+00:00,10.185.92,170.72.194.8,51603,53523,TCP,ALLOW,871,,,0
2025-11-20T09:50:23.121065+00:00,10.186.180,120.219.57.147,64287,3389,TCP,ALLOW,438,,,0
2025-11-20T09:50:23.056065+00:00,192.168.176.235,91.33.31.157,37890,80,ICMP,ALLOW,10876,,,0
2025-11-20T09:50:22.882065+00:00,172.16.180.11,247.200.32.176,37876,3389,ICMP,DENY,801,,,0
2025-11-20T09:50:22.904065+00:00,172.16.32.10,225.86.155.216,1080,443,TCP,ALLOW,48,,,0
2025-11-20T09:50:23.196065+00:00,172.16.103.1,154.224.200.190,33962,1433,ICMP,ALLOW,7608,,,0
2025-11-20T09:50:22.636065+00:00,172.16.209.202,248.18.115.127,59573,22,ICMP,ALLOW,3426,,,0
2025-11-20T09:50:22.877065+00:00,172.16.53.128,109.43.29.68,40626,1433,ICMP,ALLOW,11718,,,0
2025-11-20T09:50:22.336065+00:00,10.141.66,196.2.252.204,21406,24961,UDP,ALLOW,9813,,,0
2025-11-20T09:50:22.750065+00:00,130.106.159.16,80.39.164.211,49851,22,TCP,ALLOW,4427,,,0
2025-11-20T09:50:23.235065+00:00,10.88.105,61.166.83.226,29898,63084,TCP,ALLOW,1157,,,0
2025-11-20T09:50:23.031065+00:00,172.16.144.189,247.231.210.86,42353,80,ICMP,DENY,4646,,,0
2025-11-20T09:50:22.643065+00:00,10.50.172,155.129.6.251,2562,1433,TCP,ALLOW,3488,,,0
2025-11-20T09:50:23.308065+00:00,10.210.122,110.230.149.152,31609,80,ICMP,ALLOW,1773,,,0
2025-11-20T09:50:23.047065+00:00,152.42.233.163,165.198.233.97,62980,443,UDP,ALLOW,5130,,,0
2025-11-20T09:50:22.490065+00:00,172.16.15.234,89.62.44.29,20044,80,UDP,ALLOW,11017,,,0
2025-11-20T09:50:22.832065+00:00,10.196.22,203.235.158.39,59118,80,TCP,ALLOW,7785,,,0
2025-11-20T09:50:23.274065+00:00,192.168.99.48,80.150.54.185,25547,8080,UDP,ALLOW,11344,,,0
2025-11-20T09:50:23.216065+00:00,10.219.255,160.242.247.101,17085,50645,TCP,ALLOW,5475,,,0
2025-11-20T09:50:22.884065+00:00,192.168.201.193,160.239.90.115,43447,8080,ICMP,ALLOW,10401,,,0
2025-11-20T09:50:22.708065+00:00,172.16.225.245,82.104.210.169,32129,62806,TCP,ALLOW,8788,,,0
2025-11-20T09:50:22.472065+00:00,103.204.81.107,244.198.51.133,20044,80,TCP,ALLOW,5760,,,0
2025-11-20T09:50:22.938065+00:00,172.16.7.156,190.165.99.252,29623,13306,TCP,ALLOW,3488,,,0
2025-11-20T09:50:22.411065+00:00,10.4.192,110.126.100.3,53683,56496,UDP,ALLOW,10026,,,0
2025-11-20T09:50:23.319065+00:00,10.222.195,145.232.110.135,18637,22,UDP,ALLOW,3010,,,0
2025-11-20T09:50:22.830065+00:00,10.175.98,89.239.232.42,61309,50719,ICMP,ALLOW,8441,,,0
2025-11-20T09:50:22.395065+00:00,18.13.111.207,83.164.1.178,12259,22,UDP,DENY,6382,,,0
2025-11-20T09:50:22.719065+00:00,184.22.117.254,129.177.175.203,4063,48443,ICMP,ALLOW,8677,,,0
2025-11-20T09:50:22.548065+00:00,10.193.109,36.101.107.213,57451,10939,ICMP,ALLOW,635,,,0
2025-11-20T09:50:22.563065+00:00,10.85.128,15.100.94.190,25928,8080,TCP,ALLOW,3966,,,0
2025-11-20T09:50:22.388065+00:00,172.16.46.75,175.180.39.212,31648,1433,TCP,ALLOW,6424,,,0
2025-11-20T09:50:22.976065+00:00,98.54.249.26,44.91.35.21,16285,443,UDP,ALLOW,10832,,,0
