timestamp,sourceIP,destinationIP,source port,destination port,Protocol,traffic type
2026-07-07T15:19:16.031Z,172.21.196.232,192.168.35.114,58024,3389,TCP,rdp
2026-07-07T15:19:16.078Z,192.168.135.3,9.9.9.9,57704,53,UDP,dns_udp
2026-07-07T15:19:16.128Z,172.19.214.176,1.0.0.1,63153,22,TCP,ftp
2026-07-07T15:19:16.177Z,192.168.25.25,216.239.35.0,59211,124,UDP,ntp
2026-07-07T15:19:16.227Z,172.30.202.208,93.184.216.34,57729,80,TCP,http
2026-07-07T15:19:16.278Z,10.176.211.179,74.125.200.100,49415,22,TCP,ssh
2026-07-07T15:19:16.328Z,10.70.89.153,104.16.132.229,52526,444,TCP,https
2026-07-07T15:19:16.377Z,192.168.72.155,1.0.0.1,57027,22,TCP,ssh
2026-07-07T15:19:16.427Z,10.181.236.224,10.194.140.32,60472,80,TCP,http
2026-07-07T15:19:16.478Z,10.176.217.199,13.107.42.14,0,0,ICMP,icmp
2026-07-07T15:19:16.527Z,192.168.29.135,192.168.161.181,55946,3306,TCP,mysql
2026-07-07T15:19:16.577Z,10.97.22.34,208.67.222.222,65219,21,TCP,ftp
2026-07-07T15:19:16.631Z,10.170.183.69,1.1.1.1,59262,54,UDP,dns_udp
2026-07-07T15:19:16.679Z,192.168.14.215,151.101.1.140,60022,80,TCP,http
2026-07-07T15:19:16.754Z,192.168.209.163,151.101.1.140,49768,80,TCP,http
2026-07-07T15:19:16.801Z,172.26.187.180,8.8.8.8,55758,53,UDP,dns_udp
2026-07-07T15:19:16.849Z,172.17.200.229,192.168.37.154,59771,445,TCP,smb
2026-07-07T15:19:16.898Z,10.99.11.216,93.184.216.34,51655,443,TCP,https
2026-07-07T15:19:16.946Z,192.168.95.39,10.210.142.175,62608,3306,TCP,mysql
2026-07-07T15:19:16.994Z,192.168.32.176,192.168.106.26,53772,161,UDP,snmp
2026-07-07T15:19:17.044Z,192.168.93.251,10.165.82.197,62438,465,TCP,smtps
2026-07-07T15:19:17.092Z,10.139.142.31,9.9.9.9,62286,53,TCP,dns_tcp
2026-07-07T15:19:17.172Z,10.23.248.185,93.184.216.34,55179,442,TCP,https
2026-07-07T15:19:17.252Z,172.28.93.247,1.0.0.1,0,0,ICMP,icmp
2026-07-07T15:19:17.300Z,172.25.53.200,151.101.1.140,52126,81,TCP,http
2026-07-07T15:19:17.349Z,172.20.105.144,93.184.216.34,53296,79,TCP,http
2026-07-07T15:19:17.397Z,192.168.199.244,10.156.187.225,65453,443,TCP,https
2026-07-07T15:19:17.446Z,192.168.249.6,93.184.216.34,57837,80,TCP,http
2026-07-07T15:19:17.495Z,192.168.20.242,192.168.116.74,63379,636,TCP,ldaps
2026-07-07T15:19:17.544Z,192.168.130.194,9.9.9.9,62033,54,UDP,dns_udp
2026-07-07T15:19:17.591Z,172.24.191.227,192.168.219.104,56488,88,UDP,kerberos
2026-07-07T15:19:17.639Z,192.168.27.164,93.184.216.34,50596,443,TCP,https
2026-07-07T15:19:17.686Z,172.25.214.184,104.16.132.229,50714,442,TCP,https
2026-07-07T15:19:17.733Z,192.168.78.79,74.125.200.100,60226,21,TCP,ssh
2026-07-07T15:19:17.781Z,172.29.53.218,93.184.216.34,51955,443,TCP,https
2026-07-07T15:19:17.829Z,172.31.40.198,172.26.131.191,61111,390,TCP,ldap
2026-07-07T15:19:17.877Z,172.16.82.33,8.8.8.8,50203,53,UDP,dns_udp
2026-07-07T15:19:17.925Z,192.168.85.106,192.168.13.171,61084,390,TCP,ldap
2026-07-07T15:19:17.975Z,10.186.30.3,93.184.216.34,61983,80,TCP,http
2026-07-07T15:19:18.056Z,10.78.206.134,1.1.1.1,56614,53,UDP,dns_udp
2026-07-07T15:19:18.117Z,10.139.145.2,31.13.71.36,53105,21,TCP,ftp
2026-07-07T15:19:18.165Z,172.21.139.121,151.101.1.140,58137,80,TCP,http
2026-07-07T15:19:18.213Z,192.168.118.117,192.168.34.128,61198,5432,TCP,postgresql
2026-07-07T15:19:18.261Z,10.2.195.79,93.184.216.34,60051,442,TCP,https
2026-07-07T15:19:18.320Z,172.23.187.0,104.16.132.229,54379,443,TCP,https
2026-07-07T15:19:18.367Z,192.168.151.90,31.13.71.36,49798,21,TCP,ssh
2026-07-07T15:19:18.414Z,192.168.94.91,93.184.216.34,56679,443,TCP,https
2026-07-07T15:19:18.462Z,10.114.240.138,74.125.200.100,62581,22,TCP,ssh
2026-07-07T15:19:18.510Z,172.26.137.174,104.16.132.229,58650,444,TCP,https
2026-07-07T15:19:18.558Z,172.24.191.133,93.184.216.34,52873,443,TCP,https
2026-07-07T15:19:18.606Z,10.27.79.131,172.29.251.122,59241,3389,TCP,rdp
2026-07-07T15:19:18.653Z,172.29.160.101,74.125.200.100,51503,23,TCP,ssh
2026-07-07T15:19:18.701Z,172.23.164.212,10.175.255.105,51333,443,TCP,https
2026-07-07T15:19:18.749Z,192.168.122.106,1.1.1.1,57395,54,UDP,dns_udp
2026-07-07T15:19:18.797Z,10.184.229.92,9.9.9.9,60230,52,UDP,dns_udp
2026-07-07T15:19:18.845Z,192.168.53.91,208.67.222.222,65167,143,TCP,imap
2026-07-07T15:19:18.894Z,10.83.145.245,151.101.1.140,54487,80,TCP,http
2026-07-07T15:19:18.943Z,172.31.86.185,8.8.8.8,52900,53,UDP,dns_udp
2026-07-07T15:19:18.992Z,172.23.155.12,104.16.132.229,64482,443,TCP,https
2026-07-07T15:19:19.041Z,192.168.104.210,8.8.4.4,59333,53,UDP,dns_udp
2026-07-07T15:19:19.089Z,192.168.94.39,104.16.132.229,56001,80,TCP,http
2026-07-07T15:19:19.137Z,10.254.243.56,151.101.1.140,62953,80,TCP,http
2026-07-07T15:19:19.189Z,172.17.247.197,104.16.132.229,50880,81,TCP,http
2026-07-07T15:19:19.260Z,192.168.21.41,104.16.132.229,65055,80,TCP,http
2026-07-07T15:19:19.308Z,172.16.94.34,93.184.216.34,52617,443,TCP,https
2026-07-07T15:19:19.356Z,10.54.102.17,74.125.200.100,49226,21,TCP,ftp
2026-07-07T15:19:19.437Z,10.112.225.95,151.101.1.140,62386,80,TCP,http
2026-07-07T15:19:19.499Z,192.168.142.231,208.67.222.222,64687,22,TCP,ssh
2026-07-07T15:19:19.546Z,192.168.72.37,93.184.216.34,52741,444,TCP,https
2026-07-07T15:19:19.593Z,172.30.250.224,216.239.35.0,52175,123,UDP,ntp
2026-07-07T15:19:19.640Z,10.56.238.239,10.166.15.153,54519,445,TCP,smb
2026-07-07T15:19:19.720Z,192.168.168.57,9.9.9.9,62274,52,UDP,dns_udp
2026-07-07T15:19:19.799Z,10.33.94.65,10.253.196.196,61730,3306,TCP,mysql
2026-07-07T15:19:19.846Z,192.168.243.170,192.168.187.149,0,0,ICMP,icmp
2026-07-07T15:19:19.927Z,10.197.140.6,93.184.216.34,56735,442,TCP,https
2026-07-07T15:19:19.974Z,10.140.47.244,104.16.132.229,64761,443,TCP,https
2026-07-07T15:19:20.023Z,192.168.26.98,93.184.216.34,56436,444,TCP,https
2026-07-07T15:19:20.102Z,172.18.3.46,104.16.132.229,60185,443,TCP,https
2026-07-07T15:19:20.180Z,192.168.34.255,151.101.1.140,57205,443,TCP,https
2026-07-07T15:19:20.229Z,192.168.221.177,172.18.12.130,57042,21,TCP,ssh
2026-07-07T15:19:20.276Z,172.22.86.129,8.8.4.4,62953,53,TCP,dns_tcp
2026-07-07T15:19:20.325Z,10.39.82.17,10.34.80.59,57915,3388,TCP,rdp
2026-07-07T15:19:20.374Z,10.178.27.114,93.184.216.34,64252,80,TCP,http
2026-07-07T15:19:20.423Z,10.66.88.229,8.8.8.8,64855,53,UDP,dns_udp
2026-07-07T15:19:20.472Z,172.18.0.90,9.9.9.9,54340,53,UDP,dns_udp
2026-07-07T15:19:20.522Z,172.18.164.130,216.239.35.0,64136,122,UDP,ntp
2026-07-07T15:19:20.569Z,172.30.177.181,151.101.1.140,59029,80,TCP,http
2026-07-07T15:19:20.649Z,172.17.139.162,74.125.200.100,0,0,ICMP,icmp
2026-07-07T15:19:20.698Z,172.21.172.110,104.16.132.229,61180,443,TCP,https
2026-07-07T15:19:20.747Z,10.241.164.191,31.13.71.36,63179,110,TCP,pop3
2026-07-07T15:19:20.796Z,10.182.8.94,8.8.8.8,53936,52,TCP,dns_tcp
2026-07-07T15:19:20.846Z,192.168.2.65,10.132.15.248,55817,22,TCP,ssh
2026-07-07T15:19:20.908Z,192.168.228.149,192.168.24.14,54250,3306,TCP,mysql
2026-07-07T15:19:20.989Z,10.53.113.119,104.16.132.229,55532,444,TCP,https
2026-07-07T15:19:21.040Z,192.168.104.236,31.13.71.36,65061,24,TCP,smtp
2026-07-07T15:19:21.105Z,192.168.219.60,93.184.216.34,60235,443,TCP,https
2026-07-07T15:19:21.155Z,172.27.168.111,10.44.49.109,49967,389,TCP,ldap
2026-07-07T15:19:21.236Z,10.90.202.34,151.101.1.140,57426,443,TCP,https
2026-07-07T15:19:21.287Z,192.168.179.161,1.0.0.1,56017,26,TCP,smtp
2026-07-07T15:19:21.339Z,10.45.194.176,104.16.132.229,51630,80,TCP,http
2026-07-07T15:19:21.391Z,192.168.236.30,93.184.216.34,55300,443,TCP,https
2026-07-07T15:19:21.445Z,10.146.201.139,192.168.225.89,49698,445,TCP,smb
2026-07-07T15:19:21.494Z,10.5.114.164,8.8.4.4,64987,53,UDP,dns_udp
2026-07-07T15:19:21.542Z,172.26.14.253,185.125.190.58,56787,1883,TCP,mqtt
2026-07-07T15:19:21.590Z,172.21.128.133,104.16.132.229,60183,442,TCP,https
2026-07-07T15:19:21.638Z,192.168.157.40,208.67.222.222,59880,22,TCP,ssh
2026-07-07T15:19:21.688Z,172.22.165.84,93.184.216.34,52955,81,TCP,http
2026-07-07T15:19:21.737Z,10.47.173.65,104.16.132.229,64033,79,TCP,http
2026-07-07T15:19:21.786Z,172.18.91.44,93.184.216.34,55651,442,TCP,https
2026-07-07T15:19:21.835Z,192.168.175.243,151.101.1.140,54453,80,TCP,http
2026-07-07T15:19:21.885Z,10.66.111.152,104.16.132.229,63677,81,TCP,http
2026-07-07T15:19:21.966Z,10.133.40.138,151.101.1.140,50859,80,TCP,http
2026-07-07T15:19:22.017Z,10.107.31.165,151.101.1.140,60414,444,TCP,https
2026-07-07T15:19:22.094Z,192.168.2.149,151.101.1.140,59126,80,TCP,http
2026-07-07T15:19:22.165Z,10.72.14.114,93.184.216.34,62893,443,TCP,https
2026-07-07T15:19:22.215Z,172.28.254.115,1.0.0.1,52118,22,TCP,ssh
2026-07-07T15:19:22.264Z,192.168.235.149,9.9.9.9,62144,53,UDP,dns_udp
2026-07-07T15:19:22.312Z,10.210.57.134,8.8.8.8,50407,54,UDP,dns_udp
2026-07-07T15:19:22.360Z,10.176.239.59,151.101.1.140,63591,80,TCP,http
2026-07-07T15:19:22.410Z,192.168.204.254,172.28.113.225,56215,81,TCP,http
2026-07-07T15:19:22.458Z,192.168.232.227,1.0.0.1,50741,22,TCP,ssh
2026-07-07T15:19:22.506Z,172.20.104.202,74.125.200.100,51806,993,TCP,imaps
2026-07-07T15:19:22.554Z,172.16.202.215,8.8.8.8,55067,54,UDP,dns_udp
2026-07-07T15:19:22.606Z,192.168.251.94,10.30.149.48,56886,442,TCP,https
2026-07-07T15:19:22.676Z,172.21.133.64,192.168.163.116,52910,5433,TCP,postgresql
2026-07-07T15:19:22.725Z,10.125.16.245,192.168.24.136,49340,5432,TCP,postgresql
2026-07-07T15:19:22.774Z,10.253.249.81,151.101.1.140,59358,443,TCP,https
2026-07-07T15:19:22.822Z,192.168.24.91,10.118.126.50,59357,442,TCP,https
2026-07-07T15:19:22.871Z,172.23.11.139,151.101.1.140,59455,443,TCP,https
2026-07-07T15:19:38.771Z,10.218.203.63,104.16.132.229,55557,80,TCP,http
2026-07-07T15:19:38.773Z,172.29.196.248,104.16.132.229,53685,443,TCP,https
2026-07-07T15:19:38.826Z,172.18.249.42,151.101.1.140,55129,443,TCP,https
2026-07-07T15:19:38.876Z,10.115.83.124,172.23.219.147,54746,444,TCP,https
2026-07-07T15:19:38.926Z,172.28.145.224,192.168.235.3,62092,161,UDP,snmp
2026-07-07T15:19:38.998Z,192.168.202.145,10.84.162.181,53822,80,TCP,http
2026-07-07T15:19:39.047Z,192.168.164.27,93.184.216.34,65085,442,TCP,https
2026-07-07T15:19:39.096Z,10.25.47.206,151.101.1.140,52024,444,TCP,https
2026-07-07T15:19:39.146Z,172.29.55.234,151.101.1.140,51422,79,TCP,http
2026-07-07T15:19:39.204Z,192.168.223.203,151.101.1.140,62694,80,TCP,http
2026-07-07T15:19:39.253Z,172.22.54.70,172.30.0.168,52518,3388,TCP,rdp
2026-07-07T15:19:39.301Z,10.242.243.94,93.184.216.34,62628,80,TCP,http
2026-07-07T15:19:39.350Z,172.22.186.205,104.16.132.229,55138,80,TCP,http
2026-07-07T15:19:39.399Z,10.126.22.54,8.8.8.8,62572,53,UDP,dns_udp
2026-07-07T15:19:39.452Z,172.20.114.119,104.16.132.229,58826,443,TCP,https
2026-07-07T15:19:39.533Z,192.168.237.175,93.184.216.34,56798,442,TCP,https
2026-07-07T15:19:39.582Z,172.22.126.21,104.16.132.229,64937,442,TCP,https
2026-07-07T15:19:39.629Z,192.168.30.199,151.101.1.140,57433,80,TCP,http
2026-07-07T15:19:39.677Z,192.168.9.130,104.16.132.229,59846,443,TCP,https
2026-07-07T15:19:39.725Z,172.27.45.28,93.184.216.34,58499,444,TCP,https
2026-07-07T15:19:39.774Z,192.168.227.124,151.101.1.140,52470,79,TCP,http
2026-07-07T15:19:39.822Z,192.168.101.21,104.16.132.229,64162,443,TCP,https
2026-07-07T15:19:39.870Z,172.18.189.196,93.184.216.34,63644,443,TCP,https
2026-07-07T15:19:39.918Z,10.130.19.58,192.168.147.82,52355,81,TCP,http
2026-07-07T15:19:39.964Z,172.23.44.154,10.179.190.119,65113,79,TCP,http
2026-07-07T15:19:40.013Z,10.76.81.33,151.101.1.140,50933,81,TCP,http
2026-07-07T15:19:40.060Z,10.220.155.64,208.67.222.222,62220,22,TCP,ssh
2026-07-07T15:19:40.139Z,172.21.229.128,192.168.43.245,58189,5432,TCP,postgresql
2026-07-07T15:19:40.188Z,10.234.225.28,93.184.216.34,60195,443,TCP,https
2026-07-07T15:19:40.236Z,10.65.215.182,10.183.158.188,61436,388,TCP,ldap
2026-07-07T15:19:40.296Z,192.168.196.162,93.184.216.34,51716,443,TCP,https
2026-07-07T15:19:40.343Z,192.168.233.222,192.168.37.88,62950,80,TCP,http
2026-07-07T15:19:40.390Z,172.30.198.235,151.101.1.140,51386,80,TCP,http
2026-07-07T15:19:40.438Z,192.168.33.250,104.16.132.229,60344,444,TCP,https
2026-07-07T15:19:40.486Z,172.21.110.156,104.16.132.229,56928,442,TCP,https
2026-07-07T15:19:40.534Z,192.168.103.143,162.159.200.1,58157,124,UDP,ntp
2026-07-07T15:19:40.583Z,172.29.57.53,162.159.200.1,54041,124,UDP,ntp
2026-07-07T15:19:40.631Z,10.206.89.137,151.101.1.140,59318,79,TCP,http
2026-07-07T15:19:40.680Z,10.81.4.43,104.16.132.229,53198,442,TCP,https
2026-07-07T15:19:40.728Z,172.30.67.58,93.184.216.34,57538,443,TCP,https
2026-07-07T15:19:40.816Z,172.30.253.55,151.101.1.140,60374,79,TCP,http
2026-07-07T15:19:40.864Z,172.31.28.250,104.16.132.229,49494,80,TCP,http
2026-07-07T15:19:40.911Z,10.43.157.67,172.29.24.177,59840,5432,TCP,postgresql
2026-07-07T15:19:40.959Z,192.168.194.220,151.101.1.140,60611,80,TCP,http
2026-07-07T15:19:41.006Z,172.22.171.90,93.184.216.34,53101,81,TCP,http
2026-07-07T15:19:41.054Z,172.17.211.74,151.101.1.140,49420,443,TCP,https
2026-07-07T15:19:41.102Z,192.168.71.108,74.125.200.100,0,0,ICMP,icmp
2026-07-07T15:19:41.162Z,10.221.151.160,8.8.8.8,54402,53,TCP,dns_tcp
2026-07-07T15:19:41.209Z,192.168.2.139,31.13.71.36,58664,23,TCP,ssh
2026-07-07T15:19:41.256Z,10.216.101.244,93.184.216.34,61730,443,TCP,https
2026-07-07T15:19:41.303Z,192.168.139.212,104.16.132.229,63370,81,TCP,http
2026-07-07T15:19:41.352Z,172.19.119.41,185.125.190.58,63916,23,TCP,ssh
2026-07-07T15:19:41.400Z,10.60.226.27,104.16.132.229,60417,443,TCP,https
2026-07-07T15:19:41.448Z,172.18.249.163,172.16.170.240,62613,3388,TCP,rdp
2026-07-07T15:19:41.498Z,10.155.121.43,104.16.132.229,57480,81,TCP,http
2026-07-07T15:19:41.546Z,10.12.104.121,93.184.216.34,55132,444,TCP,https
2026-07-07T15:19:41.594Z,192.168.74.137,172.23.245.109,62714,3389,TCP,rdp
2026-07-07T15:19:41.643Z,192.168.235.202,104.16.132.229,52020,442,TCP,https
2026-07-07T15:19:41.692Z,172.24.186.164,93.184.216.34,55347,444,TCP,https
2026-07-07T15:19:41.740Z,10.248.25.87,104.16.132.229,64999,444,TCP,https
2026-07-07T15:19:41.787Z,192.168.172.104,8.8.4.4,50386,52,UDP,dns_udp
2026-07-07T15:19:41.835Z,172.23.64.186,172.28.11.26,54283,3306,TCP,mysql
2026-07-07T15:19:41.883Z,10.171.21.185,8.8.4.4,54159,54,UDP,dns_udp
2026-07-07T15:19:41.931Z,10.178.145.136,9.9.9.9,51677,52,TCP,dns_tcp
2026-07-07T15:19:41.979Z,192.168.201.101,185.125.190.58,55975,21,TCP,ssh
2026-07-07T15:19:42.026Z,192.168.232.214,93.184.216.34,60187,80,TCP,http
2026-07-07T15:19:42.074Z,10.127.62.253,208.67.222.222,51439,24,TCP,smtp
2026-07-07T15:19:42.122Z,10.193.229.11,8.8.8.8,55502,53,UDP,dns_udp
2026-07-07T15:19:42.170Z,172.28.224.93,172.18.92.167,62671,80,TCP,http
2026-07-07T15:19:42.239Z,172.16.102.37,104.16.132.229,55584,443,TCP,https
2026-07-07T15:19:42.288Z,172.22.162.179,10.11.64.221,50517,442,TCP,https
2026-07-07T15:19:42.336Z,192.168.72.216,93.184.216.34,53133,443,TCP,https
2026-07-07T15:19:42.384Z,10.98.166.9,104.16.132.229,58825,444,TCP,https
2026-07-07T15:19:42.431Z,192.168.232.248,151.101.1.140,55761,80,TCP,http
2026-07-07T15:19:42.479Z,10.202.144.152,151.101.1.140,51727,442,TCP,https
2026-07-07T15:19:42.526Z,192.168.199.104,8.8.8.8,61457,53,TCP,dns_tcp
2026-07-07T15:19:42.573Z,10.154.39.230,151.101.1.140,58018,80,TCP,http
2026-07-07T15:19:42.621Z,192.168.88.31,172.30.115.221,62048,3389,TCP,rdp
2026-07-07T15:19:42.668Z,172.19.232.198,10.146.15.78,62677,22,TCP,ssh
2026-07-07T15:19:42.725Z,172.23.52.100,93.184.216.34,56897,444,TCP,https
2026-07-07T15:19:42.774Z,172.24.74.189,104.16.132.229,55691,443,TCP,https
2026-07-07T15:19:42.821Z,10.152.139.193,9.9.9.9,50085,53,UDP,dns_udp
2026-07-07T15:19:42.870Z,10.112.133.10,10.100.19.95,62057,3306,TCP,mysql
2026-07-07T15:19:42.918Z,192.168.201.113,172.23.77.153,56716,161,UDP,snmp
2026-07-07T15:19:42.967Z,172.18.9.115,93.184.216.34,61277,443,TCP,https
2026-07-07T15:19:43.028Z,172.20.62.103,8.8.8.8,50159,53,TCP,dns_tcp
2026-07-07T15:19:43.076Z,10.139.227.117,151.101.1.140,60410,80,TCP,http
2026-07-07T15:19:43.125Z,192.168.9.254,104.16.132.229,52699,80,TCP,http
2026-07-07T15:19:43.175Z,192.168.206.151,8.8.4.4,59700,54,UDP,dns_udp
2026-07-07T15:19:43.227Z,192.168.3.167,104.16.132.229,59456,443,TCP,https
2026-07-07T15:19:43.300Z,192.168.112.161,151.101.1.140,51288,80,TCP,http
2026-07-07T15:19:43.349Z,192.168.137.10,192.168.51.22,56096,79,TCP,http
2026-07-07T15:19:43.399Z,192.168.197.148,8.8.8.8,50300,53,UDP,dns_udp
2026-07-07T15:19:43.480Z,192.168.225.71,151.101.1.140,64116,443,TCP,https
2026-07-07T15:19:43.542Z,172.29.237.91,93.184.216.34,53551,444,TCP,https
2026-07-07T15:19:43.590Z,10.204.247.127,151.101.1.140,54012,443,TCP,https
2026-07-07T15:19:43.673Z,192.168.16.60,104.16.132.229,54696,80,TCP,http
2026-07-07T15:19:43.721Z,192.168.138.225,208.67.222.222,0,0,ICMP,icmp
2026-07-07T15:19:43.769Z,192.168.148.219,162.159.200.1,59297,122,UDP,ntp
2026-07-07T15:19:43.818Z,172.29.184.77,1.1.1.1,52399,52,UDP,dns_udp
2026-07-07T15:19:43.866Z,192.168.245.17,8.8.8.8,64109,53,UDP,dns_udp
2026-07-07T15:19:43.915Z,10.222.15.111,9.9.9.9,54474,53,UDP,dns_udp
2026-07-07T15:19:43.963Z,172.27.199.229,192.168.90.143,49752,3389,TCP,rdp
2026-07-07T15:19:44.012Z,172.16.235.75,192.168.71.175,49638,5431,TCP,postgresql
2026-07-07T15:19:44.060Z,10.201.103.156,31.13.71.36,50490,465,TCP,smtps
2026-07-07T15:19:44.109Z,10.107.119.187,104.16.132.229,54779,443,TCP,https
2026-07-07T15:19:44.157Z,172.28.196.95,151.101.1.140,61643,443,TCP,https
2026-07-07T15:19:44.218Z,192.168.204.235,10.116.86.175,55815,637,TCP,ldaps
2026-07-07T15:19:44.287Z,192.168.161.232,151.101.1.140,61556,79,TCP,http
2026-07-07T15:19:44.357Z,192.168.147.114,10.105.107.145,65400,442,TCP,https
2026-07-07T15:19:44.435Z,192.168.224.73,8.8.4.4,50052,54,UDP,dns_udp
2026-07-07T15:19:44.487Z,172.28.89.88,93.184.216.34,58771,80,TCP,http
2026-07-07T15:19:44.535Z,192.168.189.145,10.167.178.189,60257,3390,TCP,rdp
2026-07-07T15:19:44.616Z,192.168.255.170,1.1.1.1,54871,52,UDP,dns_udp
2026-07-07T15:19:44.664Z,10.68.21.212,104.16.132.229,52370,443,TCP,https
2026-07-07T15:19:44.712Z,10.13.155.152,10.212.104.55,58274,389,TCP,ldap
2026-07-07T15:19:44.760Z,172.19.138.176,104.16.132.229,52552,79,TCP,http
2026-07-07T15:19:44.808Z,172.26.133.57,9.9.9.9,54941,52,UDP,dns_udp
2026-07-07T15:19:44.856Z,192.168.47.118,104.16.132.229,61851,443,TCP,https
2026-07-07T15:19:44.904Z,172.31.95.18,74.125.200.100,0,0,ICMP,icmp
2026-07-07T15:19:44.951Z,10.130.83.227,9.9.9.9,63113,53,UDP,dns_udp
2026-07-07T15:19:45.000Z,192.168.53.17,104.16.132.229,55424,80,TCP,http
2026-07-07T15:19:45.050Z,172.18.30.158,93.184.216.34,59570,80,TCP,http
2026-07-07T15:19:45.098Z,172.22.160.220,93.184.216.34,62413,442,TCP,https
2026-07-07T15:19:45.147Z,172.31.175.75,74.125.200.100,60504,466,TCP,smtps
2026-07-07T15:19:45.196Z,10.206.133.36,172.24.105.118,53889,445,TCP,smb
2026-07-07T15:19:45.247Z,192.168.119.6,104.16.132.229,51241,442,TCP,https
2026-07-07T15:19:45.296Z,10.182.236.177,185.125.190.58,51184,21,TCP,ssh
2026-07-07T15:19:45.345Z,10.63.42.175,10.194.8.252,58760,443,TCP,https
2026-07-07T15:19:45.396Z,10.200.100.240,93.184.216.34,49175,80,TCP,http
2026-07-07T15:19:45.459Z,192.168.21.129,1.0.0.1,51708,23,TCP,ssh
2026-07-07T15:19:45.521Z,192.168.58.192,74.125.200.100,61988,26,TCP,smtp
2026-07-07T15:19:45.570Z,172.31.36.233,104.16.132.229,61535,442,TCP,https
2026-07-07T15:19:45.620Z,192.168.223.117,151.101.1.140,65531,444,TCP,https
2026-07-07T15:19:45.700Z,172.18.140.190,93.184.216.34,51407,80,TCP,http
2026-07-07T15:19:45.750Z,172.23.80.127,151.101.1.140,58165,80,TCP,http
2026-07-07T15:19:45.829Z,10.121.33.88,104.16.132.229,50366,80,TCP,http
2026-07-07T15:19:45.878Z,172.24.255.214,192.168.85.223,63958,3389,TCP,rdp
2026-07-07T15:19:45.927Z,10.75.250.116,172.20.207.97,63057,443,TCP,https
2026-07-07T15:19:45.977Z,192.168.70.158,1.1.1.1,64203,52,UDP,dns_udp
2026-07-07T15:19:46.025Z,192.168.251.9,151.101.1.140,64241,79,TCP,http
2026-07-07T15:19:46.082Z,192.168.225.166,151.101.1.140,62793,443,TCP,https
2026-07-07T15:19:46.131Z,172.31.197.153,10.108.190.126,50683,88,UDP,kerberos
2026-07-07T15:19:46.210Z,192.168.55.204,93.184.216.34,59809,80,TCP,http
2026-07-07T15:19:46.292Z,10.68.7.180,10.77.72.83,51327,5432,TCP,postgresql
2026-07-07T15:19:46.340Z,10.16.219.254,31.13.71.36,61742,1883,TCP,mqtt
2026-07-07T15:19:46.389Z,10.35.174.76,93.184.216.34,52791,443,TCP,https
2026-07-07T15:19:46.437Z,10.101.36.33,172.31.176.171,52553,3306,TCP,mysql
2026-07-07T15:19:46.518Z,10.23.253.108,1.1.1.1,59079,54,UDP,dns_udp
2026-07-07T15:19:46.567Z,10.216.151.88,93.184.216.34,55094,443,TCP,https
2026-07-07T15:19:46.617Z,192.168.31.188,172.25.157.245,59175,3388,TCP,rdp
2026-07-07T15:19:46.697Z,172.30.200.179,151.101.1.140,53635,443,TCP,https
2026-07-07T15:19:46.779Z,10.138.113.167,151.101.1.140,64787,80,TCP,http
2026-07-07T15:19:46.827Z,10.244.151.206,151.101.1.140,61594,80,TCP,http
2026-07-07T15:19:46.906Z,192.168.125.163,93.184.216.34,53606,444,TCP,https
2026-07-07T15:19:46.954Z,10.136.205.98,192.168.17.159,57247,22,TCP,ssh
2026-07-07T15:19:47.004Z,192.168.162.1,31.13.71.36,0,0,ICMP,icmp
2026-07-07T15:19:47.053Z,10.99.34.67,9.9.9.9,62921,52,UDP,dns_udp
2026-07-07T15:19:47.102Z,192.168.145.210,185.125.190.58,63778,21,TCP,ftp
2026-07-07T15:19:47.149Z,192.168.128.0,172.16.222.163,58145,80,TCP,http
2026-07-07T15:19:47.199Z,192.168.157.114,10.115.21.231,55166,122,UDP,ntp
2026-07-07T15:19:47.279Z,192.168.23.238,151.101.1.140,54481,80,TCP,http
2026-07-07T15:19:47.329Z,10.104.18.37,192.168.182.74,56873,993,TCP,imaps
2026-07-07T15:19:47.409Z,172.31.85.50,172.31.22.213,54093,444,TCP,smb
2026-07-07T15:19:47.457Z,192.168.184.208,104.16.132.229,60193,442,TCP,https
2026-07-07T15:19:47.508Z,192.168.185.226,172.21.247.152,57000,1884,TCP,mqtt
2026-07-07T15:19:47.578Z,172.24.163.152,10.82.161.37,58713,3389,TCP,rdp
2026-07-07T15:19:47.624Z,192.168.27.83,172.16.76.42,51943,444,TCP,https
2026-07-07T15:19:47.672Z,172.18.221.70,93.184.216.34,56000,80,TCP,http
2026-07-07T15:19:47.720Z,192.168.233.0,93.184.216.34,57244,81,TCP,http
2026-07-07T15:19:47.768Z,172.17.28.178,192.168.222.255,56076,3390,TCP,rdp
2026-07-07T15:19:47.816Z,10.134.241.136,104.16.132.229,54646,442,TCP,https
2026-07-07T15:19:47.864Z,172.28.185.175,8.8.8.8,54534,54,UDP,dns_udp
2026-07-07T15:19:47.911Z,172.23.9.220,1.0.0.1,64944,1883,TCP,mqtt
2026-07-07T15:19:47.959Z,192.168.89.98,93.184.216.34,53507,79,TCP,http
2026-07-07T15:19:48.026Z,172.27.122.218,192.168.146.199,65404,87,UDP,kerberos
2026-07-07T15:19:48.090Z,172.29.125.123,172.20.113.30,54419,3306,TCP,mysql
2026-07-07T15:19:48.140Z,172.23.85.206,151.101.1.140,53306,80,TCP,http
