timestamp,sourceIP,destinationIP,source port,destination port,Protocol,traffic type,action,note,ml_decision,ml_probability
2026-07-07T15:16:49.641Z,10.73.98.68,10.122.143.215,62123,81,TCP,http,allowed,Allowed by policy,normal,0.0008
2026-07-07T15:16:49.709Z,172.26.6.220,192.168.12.249,64382,3388,TCP,rdp,allowed,Allowed by firewall rule,normal,0.0363
2026-07-07T15:16:49.757Z,192.168.91.162,172.19.78.12,58291,3307,TCP,mysql,allowed,Allowed: mysql permitted,normal,0.0390
2026-07-07T15:16:49.837Z,192.168.134.174,172.28.20.96,55418,53,UDP,dns_udp,allowed,Allowed by policy,normal,0.0005
2026-07-07T15:16:49.885Z,10.113.47.28,74.125.200.100,53524,111,TCP,pop3,allowed,Allowed by policy,normal,0.0829
2026-07-07T15:16:49.966Z,172.27.93.239,93.184.216.34,64712,81,TCP,http,allowed,Allowed: standard outbound,normal,0.0189
2026-07-07T15:16:50.014Z,172.24.158.107,8.8.4.4,51836,54,UDP,dns_udp,allowed,Allowed: dns_udp permitted,normal,0.0373
2026-07-07T15:16:50.061Z,172.17.156.177,8.8.4.4,55750,53,UDP,dns_udp,allowed,Allowed by firewall rule,normal,0.0084
2026-07-07T15:16:50.108Z,192.168.67.134,74.125.200.100,55687,22,TCP,ssh,allowed,Allowed: standard outbound,normal,0.0463
2026-07-07T15:16:50.155Z,172.18.61.189,74.125.200.100,60912,25,TCP,smtp,allowed,Allowed by policy,normal,0.0362
2026-07-07T15:16:50.203Z,192.168.180.207,1.1.1.1,63197,53,UDP,dns_udp,allowed,Allowed: dns_udp permitted,normal,0.0081
2026-07-07T15:16:50.251Z,172.22.188.92,1.0.0.1,57007,21,TCP,ftp,allowed,Allowed by policy,normal,0.0233
2026-07-07T15:16:50.300Z,172.29.144.54,93.184.216.34,57479,443,TCP,https,allowed,Allowed by policy,normal,0.0048
2026-07-07T15:16:50.381Z,10.109.198.184,1.0.0.1,65277,111,TCP,pop3,allowed,Allowed by policy,normal,0.0809
2026-07-07T15:16:50.429Z,172.27.43.78,192.168.196.212,60209,23,TCP,ssh,allowed,Allowed: ssh permitted,normal,0.0191
2026-07-07T15:16:50.477Z,192.168.65.97,104.16.132.229,62417,79,TCP,http,allowed,Allowed by policy,normal,0.0097
2026-07-07T15:16:50.490Z,192.168.189.65,151.101.1.140,65415,80,TCP,http,denied,Denied: connection blocked,,-1.0000
2026-07-07T15:16:50.554Z,192.168.87.122,151.101.1.140,58633,443,TCP,https,allowed,Allowed by firewall rule,normal,0.0050
2026-07-07T15:16:50.601Z,10.175.4.108,162.159.200.1,64437,123,UDP,ntp,allowed,Allowed: ntp permitted,normal,0.0293
2026-07-07T15:16:50.649Z,10.163.170.77,104.16.132.229,62920,80,TCP,http,allowed,Allowed by policy,normal,0.0060
2026-07-07T15:16:50.697Z,192.168.147.227,151.101.1.140,62492,80,TCP,http,allowed,Allowed by firewall rule,normal,0.0070
2026-07-07T15:16:50.745Z,172.26.136.175,1.1.1.1,57460,52,UDP,dns_udp,allowed,Allowed by firewall rule,normal,0.0102
2026-07-07T15:16:50.792Z,192.168.13.176,104.16.132.229,53131,442,TCP,https,allowed,Allowed by firewall rule,normal,0.0042
2026-07-07T15:16:50.840Z,192.168.102.29,104.16.132.229,61032,444,TCP,https,allowed,Allowed by firewall rule,normal,0.0162
2026-07-07T15:16:50.888Z,192.168.232.122,216.239.35.0,64489,122,UDP,ntp,allowed,Allowed: standard outbound,normal,0.0293
2026-07-07T15:16:50.936Z,192.168.184.225,172.19.182.67,55789,80,TCP,http,allowed,Allowed by policy,normal,0.0007
2026-07-07T15:16:50.984Z,172.17.35.188,104.16.132.229,61014,444,TCP,https,allowed,Allowed by policy,normal,0.0162
2026-07-07T15:16:51.032Z,172.21.170.16,104.16.132.229,59750,80,TCP,http,allowed,Allowed by firewall rule,normal,0.0047
2026-07-07T15:16:51.080Z,172.22.183.225,93.184.216.34,54176,442,TCP,https,allowed,Allowed: standard outbound,normal,0.0041
2026-07-07T15:16:51.128Z,10.112.176.193,13.107.42.14,60371,22,TCP,ssh,allowed,Allowed by firewall rule,normal,0.0461
2026-07-07T15:16:51.176Z,10.99.210.254,192.168.104.187,50973,1883,TCP,mqtt,allowed,Allowed by firewall rule,normal,0.0072
2026-07-07T15:16:51.224Z,172.21.8.226,151.101.1.140,52738,444,TCP,https,allowed,Allowed by policy,normal,0.0067
2026-07-07T15:16:51.272Z,172.18.154.212,93.184.216.34,56499,442,TCP,https,allowed,Allowed: standard outbound,normal,0.0041
2026-07-07T15:16:51.319Z,10.183.64.63,104.16.132.229,60673,81,TCP,http,allowed,Allowed by firewall rule,normal,0.0073
2026-07-07T15:16:51.332Z,172.25.100.36,151.101.1.140,59276,443,TCP,https,denied,Denied: security policy,,-1.0000
2026-07-07T15:16:51.379Z,192.168.230.138,1.0.0.1,57765,24,TCP,smtp,allowed,Allowed: smtp permitted,normal,0.0317
2026-07-07T15:16:51.428Z,192.168.6.145,13.107.42.14,0,0,ICMP,icmp,allowed,Allowed: standard outbound,normal,0.0012
2026-07-07T15:16:51.476Z,10.163.96.63,8.8.4.4,54584,53,UDP,dns_udp,allowed,Allowed: dns_udp permitted,normal,0.0090
2026-07-07T15:16:51.523Z,10.60.115.17,104.16.132.229,61981,442,TCP,https,allowed,Allowed by policy,normal,0.0044
2026-07-07T15:16:51.571Z,192.168.104.167,172.31.147.96,59645,3306,TCP,mysql,allowed,Allowed: mysql permitted,normal,0.0396
2026-07-07T15:16:51.619Z,192.168.229.2,151.101.1.140,56283,80,TCP,http,allowed,Allowed: standard outbound,normal,0.0047
2026-07-07T15:16:51.667Z,192.168.173.5,151.101.1.140,63387,80,TCP,http,allowed,Allowed by policy,normal,0.0062
2026-07-07T15:16:51.715Z,172.16.164.202,151.101.1.140,53521,80,TCP,http,allowed,Allowed: http permitted,normal,0.0047
2026-07-07T15:16:51.763Z,10.42.200.252,151.101.1.140,64273,79,TCP,http,allowed,Allowed by policy,normal,0.0072
2026-07-07T15:16:51.811Z,172.26.11.3,151.101.1.140,54103,443,TCP,https,allowed,Allowed by firewall rule,normal,0.0039
2026-07-07T15:16:51.859Z,10.57.171.201,8.8.4.4,59650,53,UDP,dns_udp,allowed,Allowed: standard outbound,normal,0.0080
2026-07-07T15:16:51.907Z,192.168.170.10,8.8.4.4,51301,53,TCP,dns_tcp,allowed,Allowed by firewall rule,normal,0.0253
2026-07-07T15:16:51.956Z,192.168.128.134,162.159.200.1,52191,124,UDP,ntp,allowed,Allowed by policy,normal,0.0296
2026-07-07T15:16:52.004Z,192.168.194.187,162.159.200.1,51437,123,UDP,ntp,allowed,Allowed by policy,normal,0.0296
2026-07-07T15:16:52.053Z,172.30.99.252,74.125.200.100,57836,25,TCP,smtp,allowed,Allowed: standard outbound,normal,0.0312
2026-07-07T15:16:52.102Z,192.168.61.108,93.184.216.34,53424,80,TCP,http,allowed,Allowed by policy,normal,0.0047
2026-07-07T15:16:52.151Z,172.27.229.107,31.13.71.36,55918,464,TCP,smtps,allowed,Allowed: smtps permitted,normal,0.1101
2026-07-07T15:16:52.200Z,172.16.126.34,104.16.132.229,63337,81,TCP,http,allowed,Allowed by policy,normal,0.0159
2026-07-07T15:16:52.214Z,192.168.51.13,13.107.42.14,0,0,ICMP,icmp,denied,Denied: connection blocked,,-1.0000
2026-07-07T15:16:52.295Z,10.6.132.119,172.31.77.69,58658,21,TCP,ftp,allowed,Allowed: ftp permitted,normal,0.0011
2026-07-07T15:16:52.342Z,10.57.134.201,151.101.1.140,61934,80,TCP,http,allowed,Allowed by firewall rule,normal,0.0058
2026-07-07T15:16:52.392Z,192.168.24.123,104.16.132.229,57648,443,TCP,https,allowed,Allowed: https permitted,normal,0.0047
2026-07-07T15:16:52.439Z,192.168.18.117,10.122.218.42,53692,80,TCP,http,allowed,Allowed by policy,normal,0.0007
2026-07-07T15:16:52.487Z,172.20.234.208,192.168.127.27,65364,3307,TCP,mysql,allowed,Allowed: mysql permitted,normal,0.0282
2026-07-07T15:16:52.536Z,10.234.15.129,172.18.115.7,60394,443,TCP,https,allowed,Allowed: standard outbound,normal,0.0003
2026-07-07T15:16:52.586Z,192.168.39.64,104.16.132.229,59141,81,TCP,http,allowed,Allowed: http permitted,normal,0.0059
2026-07-07T15:16:52.635Z,10.151.124.247,151.101.1.140,51961,80,TCP,http,allowed,Allowed by policy,normal,0.0035
2026-07-07T15:16:52.717Z,172.20.31.171,172.29.71.143,57608,3307,TCP,mysql,allowed,Allowed by firewall rule,normal,0.0390
2026-07-07T15:16:52.766Z,192.168.251.78,93.184.216.34,65275,80,TCP,http,allowed,Allowed: http permitted,normal,0.0051
2026-07-07T15:16:52.816Z,10.137.139.105,93.184.216.34,50846,80,TCP,http,allowed,Allowed by firewall rule,normal,0.0033
2026-07-07T15:16:52.897Z,172.26.206.249,172.31.156.26,64243,443,TCP,https,allowed,Allowed: https permitted,normal,0.0003
2026-07-07T15:16:52.946Z,172.16.207.93,151.101.1.140,64178,444,TCP,https,allowed,Allowed by policy,normal,0.0075
2026-07-07T15:16:52.995Z,172.21.205.202,151.101.1.140,65223,443,TCP,https,allowed,Allowed by firewall rule,normal,0.0043
2026-07-07T15:16:53.044Z,172.27.54.96,13.107.42.14,55103,21,TCP,ssh,allowed,Allowed: ssh permitted,normal,0.0458
2026-07-07T15:16:53.114Z,172.20.157.83,151.101.1.140,61210,79,TCP,http,allowed,Allowed: http permitted,normal,0.0146
2026-07-07T15:16:53.162Z,10.16.183.10,192.168.79.252,58978,388,TCP,ldap,allowed,Allowed by firewall rule,normal,0.0369
2026-07-07T15:16:53.210Z,192.168.61.18,93.184.216.34,58822,80,TCP,http,allowed,Allowed by firewall rule,normal,0.0047
2026-07-07T15:16:53.257Z,192.168.132.211,172.27.18.223,56699,993,TCP,imaps,allowed,Allowed: standard outbound,normal,0.0041
2026-07-07T15:16:53.306Z,192.168.31.198,192.168.137.5,64860,5432,TCP,postgresql,allowed,Allowed by firewall rule,normal,0.0340
2026-07-07T15:16:53.354Z,172.21.14.225,104.16.132.229,63618,442,TCP,https,allowed,Allowed by firewall rule,normal,0.0044
2026-07-07T15:16:53.402Z,192.168.46.72,104.16.132.229,56628,444,TCP,https,allowed,Allowed by firewall rule,normal,0.0069
2026-07-07T15:16:53.450Z,192.168.122.171,93.184.216.34,62706,80,TCP,http,allowed,Allowed: standard outbound,normal,0.0059
2026-07-07T15:16:53.497Z,192.168.196.212,8.8.4.4,54595,53,UDP,dns_udp,allowed,Allowed: dns_udp permitted,normal,0.0090
2026-07-07T15:16:53.544Z,10.203.22.40,74.125.200.100,53541,26,TCP,smtp,allowed,Allowed: standard outbound,normal,0.0308
2026-07-07T15:16:53.593Z,10.27.120.114,172.17.184.239,53746,52,UDP,dns_udp,allowed,Allowed by policy,normal,0.0014
2026-07-07T15:16:53.641Z,192.168.203.79,1.1.1.1,56935,53,UDP,dns_udp,allowed,Allowed by policy,normal,0.0084
2026-07-07T15:16:53.688Z,192.168.141.203,13.107.42.14,59914,25,TCP,smtp,allowed,Allowed: standard outbound,normal,0.0354
2026-07-07T15:16:53.735Z,192.168.230.13,93.184.216.34,57181,79,TCP,http,allowed,Allowed by firewall rule,normal,0.0051
2026-07-07T15:16:53.783Z,172.31.112.73,151.101.1.140,64739,79,TCP,http,allowed,Allowed: http permitted,normal,0.0073
2026-07-07T15:16:53.831Z,172.16.213.133,93.184.216.34,57606,442,TCP,https,allowed,Allowed: https permitted,normal,0.0048
2026-07-07T15:16:53.878Z,192.168.30.18,185.125.190.58,49156,22,TCP,ssh,allowed,Allowed by firewall rule,normal,0.0282
2026-07-07T15:16:53.926Z,192.168.14.36,93.184.216.34,64421,443,TCP,https,allowed,Allowed: https permitted,normal,0.0043
2026-07-07T15:16:53.973Z,10.9.75.238,172.25.147.200,53014,53,UDP,dns_udp,allowed,Allowed by policy,normal,0.0014
2026-07-07T15:16:54.022Z,192.168.198.96,9.9.9.9,50364,54,UDP,dns_udp,allowed,Allowed by firewall rule,normal,0.0145
2026-07-07T15:16:54.070Z,192.168.190.62,104.16.132.229,56389,81,TCP,http,allowed,Allowed by policy,normal,0.0059
2026-07-07T15:16:54.117Z,192.168.8.79,151.101.1.140,57307,80,TCP,http,allowed,Allowed by policy,normal,0.0047
2026-07-07T15:16:54.165Z,192.168.101.46,192.168.164.239,53167,80,TCP,http,allowed,Allowed: standard outbound,normal,0.0007
2026-07-07T15:16:54.213Z,192.168.106.16,151.101.1.140,54015,80,TCP,http,allowed,Allowed by firewall rule,normal,0.0046
2026-07-07T15:16:54.259Z,192.168.146.71,13.107.42.14,54674,109,TCP,pop3,allowed,Allowed: pop3 permitted,normal,0.0829
2026-07-07T15:16:54.311Z,172.31.171.144,172.23.180.63,58680,161,UDP,snmp,allowed,Allowed by policy,normal,0.0317
2026-07-07T15:16:54.382Z,192.168.57.237,151.101.1.140,58794,443,TCP,https,allowed,Allowed: standard outbound,normal,0.0048
2026-07-07T15:16:54.429Z,172.30.108.224,172.26.24.200,60194,442,TCP,https,allowed,Allowed: standard outbound,normal,0.0003
2026-07-07T15:16:54.477Z,172.31.156.140,172.18.212.170,62675,3305,TCP,mysql,allowed,Allowed: standard outbound,normal,0.0274
2026-07-07T15:16:54.524Z,192.168.150.225,151.101.1.140,57790,81,TCP,http,allowed,Allowed by policy,normal,0.0060
2026-07-07T15:16:54.572Z,192.168.56.213,151.101.1.140,63356,443,TCP,https,allowed,Allowed: standard outbound,normal,0.0043
2026-07-07T15:16:54.619Z,172.25.221.127,192.168.171.122,63035,80,TCP,http,allowed,Allowed by policy,normal,0.0008
2026-07-07T15:16:54.668Z,172.20.30.52,93.184.216.34,63439,443,TCP,https,allowed,Allowed: https permitted,normal,0.0043
2026-07-07T15:16:54.716Z,192.168.72.173,151.101.1.140,60084,80,TCP,http,allowed,Allowed: http permitted,normal,0.0051
2026-07-07T15:16:54.763Z,10.201.23.32,93.184.216.34,54817,80,TCP,http,allowed,Allowed: standard outbound,normal,0.0047
2026-07-07T15:16:54.810Z,10.98.116.66,151.101.1.140,51046,443,TCP,https,allowed,Allowed by firewall rule,normal,0.0039
2026-07-07T15:16:54.858Z,192.168.249.199,93.184.216.34,55960,442,TCP,https,allowed,Allowed by firewall rule,normal,0.0041
2026-07-07T15:16:54.905Z,10.38.176.121,8.8.4.4,62509,53,UDP,dns_udp,allowed,Allowed: standard outbound,normal,0.0087
2026-07-07T15:16:54.953Z,172.31.197.157,151.101.1.140,64429,442,TCP,https,allowed,Allowed: standard outbound,normal,0.0045
2026-07-07T15:16:55.000Z,172.24.184.167,151.101.1.140,59809,444,TCP,https,allowed,Allowed by policy,normal,0.0474
2026-07-07T15:16:55.047Z,192.168.229.175,93.184.216.34,57053,81,TCP,http,allowed,Allowed: standard outbound,normal,0.0059
2026-07-07T15:16:55.095Z,192.168.104.124,151.101.1.140,54059,81,TCP,http,allowed,Allowed by firewall rule,normal,0.0058
2026-07-07T15:16:55.142Z,10.109.219.136,151.101.1.140,57878,80,TCP,http,allowed,Allowed: standard outbound,normal,0.0097
2026-07-07T15:16:55.188Z,10.217.210.69,74.125.200.100,50929,21,TCP,ssh,allowed,Allowed: standard outbound,normal,0.0304
2026-07-07T15:16:55.235Z,10.12.252.30,31.13.71.36,50626,26,TCP,smtp,allowed,Allowed by policy,normal,0.0262
2026-07-07T15:16:55.282Z,10.191.93.189,93.184.216.34,51146,80,TCP,http,allowed,Allowed by firewall rule,normal,0.0033
2026-07-07T15:16:55.330Z,192.168.97.194,10.239.34.101,51694,636,TCP,ldaps,allowed,Allowed: ldaps permitted,normal,0.0301
2026-07-07T15:16:55.377Z,10.102.9.247,104.16.132.229,58214,81,TCP,http,allowed,Allowed by firewall rule,normal,0.0060
2026-07-07T15:16:55.423Z,192.168.211.204,74.125.200.100,52640,21,TCP,ssh,allowed,Allowed by policy,normal,0.0338
2026-07-07T15:16:55.471Z,192.168.193.162,93.184.216.34,63797,79,TCP,http,allowed,Allowed: standard outbound,normal,0.0073
2026-07-07T15:16:55.518Z,192.168.135.180,8.8.8.8,62610,52,UDP,dns_udp,allowed,Allowed by firewall rule,normal,0.0095
2026-07-07T15:16:55.566Z,192.168.76.211,185.125.190.58,53355,21,TCP,ssh,allowed,Allowed by firewall rule,normal,0.0427
2026-07-07T15:16:55.613Z,10.91.40.92,93.184.216.34,59495,443,TCP,https,allowed,Allowed: https permitted,normal,0.0048
2026-07-07T15:16:55.681Z,10.17.84.181,151.101.1.140,64218,80,TCP,http,allowed,Allowed: http permitted,normal,0.0066
2026-07-07T15:16:55.694Z,192.168.195.97,192.168.139.63,49381,1883,TCP,mqtt,denied,Denied: connection blocked,,-1.0000
2026-07-07T15:16:55.742Z,192.168.218.68,8.8.4.4,53886,53,UDP,dns_udp,allowed,Allowed: standard outbound,normal,0.0113
2026-07-07T15:16:55.789Z,172.20.119.163,104.16.132.229,59477,443,TCP,https,allowed,Allowed: standard outbound,normal,0.0048
2026-07-07T15:16:55.837Z,192.168.92.203,13.107.42.14,64117,1883,TCP,mqtt,allowed,Allowed by policy,normal,0.0788
2026-07-07T15:16:55.886Z,10.246.237.126,93.184.216.34,62430,443,TCP,https,allowed,Allowed: standard outbound,normal,0.0043
2026-07-07T15:16:55.934Z,10.245.81.100,192.168.231.18,57450,81,TCP,http,allowed,Allowed: http permitted,normal,0.0007
2026-07-07T15:16:55.981Z,172.30.239.104,93.184.216.34,52351,443,TCP,https,allowed,Allowed: standard outbound,normal,0.0039
2026-07-07T15:16:56.029Z,10.131.92.26,1.1.1.1,63865,52,TCP,dns_tcp,allowed,Allowed: dns_tcp permitted,normal,0.0284
2026-07-07T15:16:56.076Z,172.20.188.38,151.101.1.140,64253,80,TCP,http,allowed,Allowed by firewall rule,normal,0.0066
2026-07-07T15:16:56.124Z,10.156.169.201,9.9.9.9,63548,52,UDP,dns_udp,allowed,Allowed by firewall rule,normal,0.0088
2026-07-07T15:16:56.173Z,10.165.26.193,8.8.4.4,61578,53,UDP,dns_udp,allowed,Allowed by policy,normal,0.0089
2026-07-07T15:16:56.223Z,192.168.52.53,13.107.42.14,52496,22,TCP,ssh,allowed,Allowed: standard outbound,normal,0.0335
2026-07-07T15:16:56.271Z,172.28.144.70,192.168.99.42,61552,80,TCP,http,allowed,Allowed: http permitted,normal,0.0008
2026-07-07T15:16:56.319Z,10.133.13.77,192.168.76.182,51782,3389,TCP,rdp,allowed,Allowed: rdp permitted,normal,0.0363
2026-07-07T15:16:56.369Z,172.18.86.165,1.0.0.1,59728,20,TCP,ftp,allowed,Allowed by firewall rule,normal,0.0239
2026-07-07T15:16:56.417Z,172.25.89.117,172.17.63.252,57451,88,UDP,kerberos,allowed,Allowed: kerberos permitted,normal,0.0310
2026-07-07T15:16:56.465Z,10.182.105.204,8.8.8.8,52618,53,TCP,dns_tcp,allowed,Allowed: dns_tcp permitted,normal,0.0294
2026-07-07T15:16:56.513Z,10.37.100.230,104.16.132.229,53075,81,TCP,http,allowed,Allowed: standard outbound,normal,0.0087
2026-07-07T15:16:56.561Z,192.168.208.199,93.184.216.34,57443,444,TCP,https,allowed,Allowed by firewall rule,normal,0.0292
2026-07-07T15:16:56.608Z,192.168.197.39,10.150.181.233,64939,3389,TCP,rdp,allowed,Allowed: standard outbound,normal,0.0368
2026-07-07T15:16:56.657Z,10.48.20.174,104.16.132.229,57710,444,TCP,https,allowed,Allowed: https permitted,normal,0.0227
2026-07-07T15:16:56.706Z,10.97.14.121,104.16.132.229,62972,443,TCP,https,allowed,Allowed: standard outbound,normal,0.0043
2026-07-07T15:16:56.755Z,192.168.150.87,8.8.4.4,50580,53,UDP,dns_udp,allowed,Allowed by firewall rule,normal,0.0081
2026-07-07T15:16:56.836Z,172.19.83.63,93.184.216.34,52703,81,TCP,http,allowed,Allowed: http permitted,normal,0.0052
2026-07-07T15:16:56.885Z,172.29.213.71,8.8.4.4,49909,53,TCP,dns_tcp,allowed,Allowed by policy,normal,0.0252
2026-07-07T15:16:56.935Z,172.25.211.248,104.16.132.229,63617,442,TCP,https,allowed,Allowed: https permitted,normal,0.0044
2026-07-07T15:16:57.003Z,172.16.96.32,172.24.199.237,54346,443,TCP,https,allowed,Allowed by firewall rule,normal,0.0002
2026-07-07T15:16:57.052Z,192.168.108.3,162.159.200.1,63055,123,UDP,ntp,allowed,Allowed by policy,normal,0.0293
2026-07-07T15:16:57.099Z,192.168.143.57,8.8.4.4,56752,53,UDP,dns_udp,allowed,Allowed: dns_udp permitted,normal,0.0084
2026-07-07T15:16:57.167Z,192.168.162.228,1.0.0.1,0,0,ICMP,icmp,allowed,Allowed: icmp permitted,normal,0.0012
2026-07-07T15:16:57.214Z,172.17.7.102,208.67.222.222,0,0,ICMP,icmp,allowed,Allowed by firewall rule,normal,0.0012
2026-07-07T15:16:57.262Z,192.168.163.36,1.1.1.1,51344,53,UDP,dns_udp,allowed,Allowed: standard outbound,normal,0.0160
2026-07-07T15:16:57.309Z,172.25.154.216,74.125.200.100,62780,22,TCP,ssh,allowed,Allowed by firewall rule,normal,0.0475
2026-07-07T15:16:57.356Z,10.11.168.203,1.0.0.1,57582,25,TCP,smtp,allowed,Allowed: smtp permitted,normal,0.0312
2026-07-07T15:16:57.403Z,192.168.60.129,93.184.216.34,57441,79,TCP,http,allowed,Allowed by firewall rule,normal,0.0051
2026-07-07T15:16:57.450Z,10.221.211.55,10.120.137.219,55688,389,TCP,ldap,allowed,Allowed: ldap permitted,normal,0.0538
2026-07-07T15:16:57.498Z,172.28.58.244,93.184.216.34,62053,443,TCP,https,allowed,Allowed by firewall rule,normal,0.0043
2026-07-07T15:16:57.545Z,10.245.179.229,93.184.216.34,49176,79,TCP,http,allowed,Allowed by policy,normal,0.0035
2026-07-07T15:16:57.592Z,192.168.112.247,1.1.1.1,65154,53,UDP,dns_udp,allowed,Allowed: standard outbound,normal,0.0081
2026-07-07T15:16:57.640Z,10.0.215.3,8.8.8.8,53018,54,UDP,dns_udp,allowed,Allowed by firewall rule,normal,0.0206
2026-07-07T15:16:57.688Z,172.24.64.230,104.16.132.229,57245,443,TCP,https,allowed,Allowed by policy,normal,0.0047
2026-07-07T15:16:57.735Z,10.252.20.147,9.9.9.9,54652,53,UDP,dns_udp,allowed,Allowed by firewall rule,normal,0.0090
2026-07-07T15:16:57.783Z,172.16.176.78,93.184.216.34,53241,80,TCP,http,allowed,Allowed by policy,normal,0.0054
2026-07-07T15:16:57.831Z,192.168.112.145,13.107.42.14,53059,5683,UDP,coap,allowed,Allowed by firewall rule,normal,0.0515
2026-07-07T15:16:57.878Z,172.25.143.171,1.1.1.1,57894,53,UDP,dns_udp,allowed,Allowed: standard outbound,normal,0.0084
2026-07-07T15:16:57.927Z,192.168.194.103,74.125.200.100,59341,22,TCP,ssh,allowed,Allowed: ssh permitted,normal,0.0488
2026-07-07T15:16:57.974Z,172.30.81.180,93.184.216.34,54625,443,TCP,https,allowed,Allowed: https permitted,normal,0.0039
2026-07-07T15:16:58.022Z,172.16.177.100,10.221.32.111,52580,160,UDP,snmp,allowed,Allowed by firewall rule,normal,0.0241
2026-07-07T15:16:58.070Z,192.168.176.118,104.16.132.229,62470,80,TCP,http,allowed,Allowed: http permitted,normal,0.0058
2026-07-07T15:16:58.118Z,10.166.194.56,185.125.190.58,62642,22,TCP,ssh,allowed,Allowed by policy,normal,0.0475
2026-07-07T15:16:58.165Z,172.24.43.57,93.184.216.34,65213,81,TCP,http,allowed,Allowed by policy,normal,0.0114
2026-07-07T15:16:58.214Z,192.168.146.47,151.101.1.140,51124,80,TCP,http,allowed,Allowed by policy,normal,0.0033
2026-07-07T15:16:58.261Z,192.168.155.161,74.125.200.100,60865,21,TCP,ftp,allowed,Allowed by firewall rule,normal,0.0230
2026-07-07T15:16:58.309Z,172.21.136.143,93.184.216.34,51786,442,TCP,https,allowed,Allowed: standard outbound,normal,0.0042
2026-07-07T15:16:58.356Z,192.168.51.165,151.101.1.140,52367,80,TCP,http,allowed,Allowed: http permitted,normal,0.0038
2026-07-07T15:16:58.404Z,10.80.252.193,162.159.200.1,52719,124,UDP,ntp,allowed,Allowed: ntp permitted,normal,0.0311
2026-07-07T15:16:58.452Z,10.26.138.73,151.101.1.140,54948,80,TCP,http,allowed,Allowed: standard outbound,normal,0.0047
2026-07-07T15:16:58.498Z,10.215.34.34,185.125.190.58,62274,22,TCP,ssh,allowed,Allowed by policy,normal,0.0473
2026-07-07T15:16:58.545Z,192.168.111.149,151.101.1.140,55925,80,TCP,http,allowed,Allowed: standard outbound,normal,0.0048
2026-07-07T15:16:58.593Z,10.11.221.130,93.184.216.34,54577,443,TCP,https,allowed,Allowed: https permitted,normal,0.0039
2026-07-07T15:16:58.641Z,172.23.39.22,9.9.9.9,62493,54,UDP,dns_udp,allowed,Allowed by policy,normal,0.0096
2026-07-07T15:16:58.689Z,172.24.82.201,93.184.216.34,56703,442,TCP,https,allowed,Allowed by policy,normal,0.0042
2026-07-07T15:16:58.735Z,192.168.79.24,185.125.190.58,57499,5682,UDP,coap,allowed,Allowed by firewall rule,normal,0.0496
2026-07-07T15:16:58.783Z,172.19.13.126,74.125.200.100,53363,20,TCP,ftp,allowed,Allowed by policy,normal,0.0232
2026-07-07T15:16:58.831Z,172.25.121.127,151.101.1.140,64194,80,TCP,http,allowed,Allowed by firewall rule,normal,0.0066
2026-07-07T15:16:58.879Z,192.168.39.38,9.9.9.9,60595,53,UDP,dns_udp,allowed,Allowed by policy,normal,0.0079
2026-07-07T15:16:58.927Z,10.42.61.104,1.1.1.1,57838,54,UDP,dns_udp,allowed,Allowed by policy,normal,0.0091
2026-07-07T15:16:58.975Z,172.17.132.201,93.184.216.34,57181,80,TCP,http,allowed,Allowed by policy,normal,0.0047
2026-07-07T15:16:59.056Z,10.191.199.114,74.125.200.100,57558,1883,TCP,mqtt,allowed,Allowed by firewall rule,normal,0.0828
2026-07-07T15:16:59.104Z,172.27.67.196,151.101.1.140,51420,80,TCP,http,allowed,Allowed by policy,normal,0.0035
2026-07-07T15:16:59.183Z,10.99.158.84,93.184.216.34,56480,81,TCP,http,allowed,Allowed by firewall rule,normal,0.0059
2026-07-07T15:16:59.231Z,172.17.165.110,151.101.1.140,52399,80,TCP,http,allowed,Allowed: http permitted,normal,0.0096
2026-07-07T15:16:59.279Z,172.25.49.209,151.101.1.140,59336,81,TCP,http,allowed,Allowed: http permitted,normal,0.0059
2026-07-07T15:16:59.327Z,172.28.154.87,192.168.144.58,64867,446,TCP,smb,allowed,Allowed by firewall rule,normal,0.0553
2026-07-07T15:16:59.375Z,10.84.184.145,1.1.1.1,51609,52,UDP,dns_udp,allowed,Allowed by policy,normal,0.0222
2026-07-07T15:16:59.424Z,172.19.57.10,172.30.182.87,58834,443,TCP,https,allowed,Allowed: standard outbound,normal,0.0003
2026-07-07T15:16:59.473Z,192.168.33.23,104.16.132.229,59639,442,TCP,https,allowed,Allowed by policy,normal,0.0049
2026-07-07T15:16:59.522Z,192.168.161.27,13.107.42.14,54222,24,TCP,smtp,allowed,Allowed: smtp permitted,normal,0.0307
2026-07-07T15:16:59.570Z,10.23.88.118,172.18.39.220,54757,3388,TCP,rdp,allowed,Allowed by firewall rule,normal,0.0363
2026-07-07T15:16:59.622Z,172.17.123.139,104.16.132.229,60050,443,TCP,https,allowed,Allowed: standard outbound,normal,0.0047
2026-07-07T15:16:59.702Z,172.19.24.234,93.184.216.34,51181,444,TCP,https,allowed,Allowed by firewall rule,normal,0.0062
2026-07-07T15:16:59.786Z,172.25.97.54,192.168.28.54,60012,5432,TCP,postgresql,allowed,Allowed by firewall rule,normal,0.0379
2026-07-07T15:16:59.840Z,192.168.92.125,172.22.190.171,53867,443,TCP,https,allowed,Allowed by firewall rule,normal,0.0002
